subject,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,25,26,27,28,29,30,31,32,34,36
p_48,0.91171308,0.90201692,0.99098003,0.99962204,0.91699320,0.94961679,0.98662292,0.92189106,0.83189459,0.93851133,0.80963130,0.93221932,0.92682927,0.98057602,0.88630190,0.99337995,0.87381103,0.89568631,0.94536566,0.98835123,0.98195089,0.95248814,0.96443299,0.98478597,0.84201904,0.86532687,0.94449359,0.93846154,0.98465882,0.72066327
p_49,0.90610022,0.95000035,0.94451649,0.99295444,0.94227178,0.93136366,0.92809263,0.80951523,0.83402399,0.87741935,0.93022508,0.94231987,0.94816085,0.98768666,0.89407840,0.98801793,0.83178808,0.91201039,0.94583073,0.96621711,0.94314419,0.94355418,0.92158697,0.94664269,0.76718938,0.82415935,0.93619372,0.91955556,0.98148148,0.84466714
p_50,0.90692700,0.92007477,0.92077190,0.89000505,0.97028626,0.83000624,0.91413998,0.75060479,0.93118594,0.98694517,0.90225253,0.94381440,0.88651718,0.92427386,0.97315436,0.97711649,0.85489722,0.88698532,0.94348229,0.92575917,0.86507223,0.99609532,0.89232574,0.97823506,0.71192203,0.95919795,0.91131757,0.90204175,0.93957185,0.93372093
p_51,0.85135863,0.89320472,0.98691061,0.93047257,0.96553841,0.88464145,0.98519803,0.96320631,0.91454840,0.93806048,0.88714029,0.92782500,0.93029613,0.97044805,0.78806470,0.96195764,0.97003330,0.83520132,0.93582832,0.93505343,0.99750225,0.97779827,0.92966855,0.93378875,0.89537649,0.89638554,0.98841157,0.90734122,0.91037888,0.83884648
p_52,0.95934797,0.96608867,0.86570243,0.84937361,0.97399301,0.83041738,0.96683179,0.85376221,0.83638895,0.98914671,0.64877941,0.93525388,0.82004603,0.87258248,0.66532393,0.97834001,0.88675430,0.92287966,0.98518900,0.99815514,0.98055228,0.97246988,0.89576871,0.95387112,0.74738016,0.77972710,0.85648592,0.80131114,0.99195413,0.98150538
p_53,0.96760565,0.94997688,0.82650696,0.95103513,0.96404538,0.90776266,0.94211400,0.90028441,0.79252747,0.83914894,0.83134297,0.96068349,0.92188755,0.94344905,0.86818817,0.96733918,0.90974729,0.96211341,0.96830550,0.81016949,0.91221169,0.96987006,0.94178887,0.92056374,0.85154693,0.78370307,0.93482023,0.89845422,0.98237604,0.73723305
p_54,0.91452259,0.97471713,0.74873141,0.79461844,0.86371392,0.85708533,0.75629008,0.72001532,0.82390608,0.75585938,0.73028653,0.96477733,0.83981092,0.88398577,0.87804878,0.90819936,0.87553648,0.91931077,0.99696067,0.78285351,0.90742777,0.95432002,0.94501429,0.78162277,0.74954229,0.83456025,0.83296740,0.80433311,0.85922695,0.87096774
p_55,0.90881750,0.90575319,0.94458863,0.98098154,0.91848809,0.87084964,0.95862471,0.85864425,0.84952482,0.93719559,0.85892894,0.92315451,0.94235078,0.93987865,0.95747508,0.97562924,0.73456221,0.88657985,0.93542062,0.98985453,0.93999300,0.94148972,0.89107374,0.95946844,0.79400345,0.89047502,0.95708738,0.93938540,0.97002669,0.97911647
p_56,0.94170095,0.92154175,0.78302858,0.91848987,0.92805936,0.87808503,0.96029777,0.89755601,0.87051641,0.81956315,0.94696162,0.94408918,0.95220553,0.85887949,0.94521912,0.99098930,0.82887078,0.93283220,0.96003969,0.80986462,0.97005187,0.95958642,0.92584404,0.93598178,0.85442782,0.87947269,0.93127895,0.88286067,0.98405728,0.85375494
p_57,0.91297987,0.93617897,0.87517837,0.98335323,0.95183879,0.84085664,0.87452301,0.84202768,0.92021164,0.89113233,0.79031008,0.93402245,0.83814938,0.81366924,0.99417609,0.98861815,0.87693441,0.87825517,0.97510787,0.92324926,0.88658555,0.95340923,0.93105134,0.90397715,0.75835476,0.90386782,0.81960957,0.76798144,0.99795935,0.81996635
